Load History,Distance to Task,Total Distance Traveled
3.0,19.924,33.257
3.0,20.124,23.927
2.0,11.609,18.39
3.0,7.868,35.831
3.0,22.556,33.257
3.0,22.756,23.927
3.0,8.151,29.999000000000002
4.0,14.501,43.699000000000005
3.0,23.295,33.257
3.0,23.495,23.927
4.0,14.586,38.150000000000006
4.0,16.935,43.699000000000005
4.0,10.711,56.552
4.0,10.428,47.422
4.0,16.602,38.150000000000006
4.0,16.348,43.699000000000005
5.0,25.133,67.263
5.0,24.807,57.849999999999994
4.0,16.515,38.150000000000006
0.0,8.996,0.0
0.0,18.438,0.0
0.0,15.438,0.0
0.0,7.777,0.0
1.0,19.49,8.996
0.0,22.486,0.0
0.0,19.486,0.0
1.0,19.611,7.777
2.0,18.131,28.485999999999997
0.0,15.061,0.0
1.0,18.569,19.486
1.0,3.573,7.777
2.0,5.791,28.485999999999997
1.0,23.515,15.061
1.0,5.271,19.486
2.0,24.134,11.35
3.0,26.874,34.277
1.0,17.483,15.061
2.0,27.091,24.757
2.0,17.988,11.35
3.0,26.954,34.277
2.0,10.794,32.544
2.0,27.171,24.757
3.0,10.794,29.338
3.0,19.709,34.277
3.0,21.722,43.337999999999994
2.0,19.633,24.757
4.0,21.581,40.132000000000005
4.0,24.003,53.986000000000004
3.0,2.745,43.337999999999994
3.0,23.927,44.39
4.0,2.804,40.132000000000005
4.0,2.962,53.986000000000004
4.0,20.829,46.08299999999999
3.0,2.886,44.39
5.0,20.762,42.93600000000001
5.0,6.386,56.94800000000001
4.0,19.343,46.08299999999999
4.0,6.957,47.276
5.0,19.11,42.93600000000001
0.0,11.679,0.0
0.0,26.962,0.0
0.0,10.93,0.0
0.0,16.369,0.0
1.0,17.896,11.679
0.0,9.675,0.0
1.0,17.734,10.93
0.0,4.303,0.0
1.0,12.543,11.679
1.0,15.387,9.675
1.0,12.505,10.93
1.0,14.77,4.303
2.0,9.079,24.222
1.0,19.699,9.675
2.0,8.896,23.435000000000002
1.0,19.61,4.303
3.0,4.316,33.301
1.0,22.758,9.675
3.0,3.858,32.331
1.0,22.668,4.303
4.0,16.225,37.617000000000004
1.0,10.948,9.675
4.0,15.639,36.189
1.0,10.858,4.303
4.0,2.691,37.617000000000004
2.0,14.406,20.623
4.0,2.395,36.189
2.0,14.432,15.161000000000001
5.0,18.332,40.30800000000001
2.0,11.352,20.623
5.0,17.703,38.584
2.0,11.626,15.161000000000001
5.0,16.752,40.30800000000001
3.0,20.765,31.975
5.0,17.159,38.584
3.0,21.013,26.787
5.0,25.933,40.30800000000001
4.0,31.826,52.74
5.0,25.303,38.584
4.0,32.272,47.8
0.0,15.31,0.0
0.0,16.584,0.0
0.0,19.488,0.0
0.0,12.31,0.0
1.0,28.35,15.31
0.0,12.001,0.0
0.0,9.304,0.0
1.0,28.184,12.31
1.0,15.665,15.31
1.0,24.674,12.001
1.0,24.637,9.304
1.0,15.499,12.31
2.0,12.494,30.975
1.0,25.513,12.001
1.0,25.475,9.304
2.0,12.032,27.809
3.0,20.953,43.469
1.0,9.742,12.001
1.0,9.704,9.304
3.0,20.858,39.841
3.0,29.478,43.469
2.0,11.968,21.743000000000002
2.0,12.125,19.008000000000003
3.0,29.383,39.841
3.0,27.795,43.469
3.0,4.754,33.711
3.0,4.35,31.133000000000003
3.0,27.7,39.841
3.0,23.887,43.469
4.0,9.619,38.464999999999996
4.0,9.528,35.483000000000004
3.0,23.792,39.841
3.0,22.279,43.469
5.0,4.013,48.083999999999996
5.0,4.533,45.011
3.0,22.184,39.841
3.0,20.153,43.469
6.0,7.061,52.096999999999994
6.0,6.956,49.544000000000004
3.0,20.058,39.841
0.0,6.813,0.0
0.0,29.682,0.0
0.0,21.724,0.0
0.0,9.304,0.0
1.0,14.515,6.813
0.0,20.322,0.0
0.0,10.388,0.0
1.0,14.831,9.304
2.0,14.843,21.328
0.0,5.8,0.0
1.0,14.148,10.388
1.0,24.127,9.304
2.0,17.071,21.328
1.0,8.226,5.8
2.0,8.625,24.536
1.0,28.331,9.304
2.0,11.851,21.328
2.0,23.697,14.026
3.0,23.635,33.161
1.0,7.846,9.304
3.0,9.419,33.179
2.0,13.999,14.026
3.0,13.937,33.161
2.0,9.769,17.15
3.0,18.755,33.179
3.0,10.434,28.025
3.0,6.369,33.161
3.0,9.606,26.918999999999997
3.0,13.461,33.179
4.0,5.082,38.458999999999996
4.0,5.373,39.53
3.0,8.592,26.918999999999997
3.0,6.217,33.179
5.0,8.044,43.541
4.0,13.174,39.53
4.0,8.392,35.510999999999996
4.0,4.444,39.396
5.0,6.099,43.541
4.0,11.376,39.53
5.0,4.699,43.90299999999999
0.0,21.712,0.0
0.0,9.304,0.0
0.0,19.602,0.0
0.0,19.488,0.0
0.0,25.187,0.0
1.0,7.404,9.304
0.0,16.751,0.0
1.0,6.974,19.488
0.0,16.31,0.0
2.0,9.383,16.708
0.0,13.704,0.0
2.0,9.547,26.462
0.0,29.036,0.0
3.0,13.722,26.090999999999998
1.0,13.663,13.704
2.0,4.292,26.462
0.0,32.944,0.0
4.0,9.931,39.812999999999995
1.0,16.722,13.704
3.0,9.831,30.753999999999998
0.0,18.319,0.0
5.0,18.775,49.74399999999999
2.0,18.851,30.426000000000002
3.0,12.752,30.753999999999998
1.0,10.812,18.319
5.0,10.992,49.74399999999999
2.0,10.314,30.426000000000002
4.0,10.67,43.506
2.0,4.441,29.131
5.0,14.481,49.74399999999999
3.0,4.753,40.74
4.0,12.556,43.506
3.0,11.743,33.572
5.0,22.701,49.74399999999999
4.0,12.164,45.493
4.0,6.246,43.506
4.0,5.641,45.315000000000005
5.0,28.501,49.74399999999999
4.0,17.964,45.493
5.0,5.712,49.752
0.0,29.682,0.0
0.0,7.801,0.0
0.0,12.001,0.0
0.0,31.087,0.0
0.0,22.698,0.0
1.0,9.53,7.801
1.0,10.166,12.001
0.0,23.162,0.0
0.0,29.148,0.0
2.0,6.259,17.331
2.0,6.666,22.167
0.0,29.695,0.0
0.0,14.479,0.0
3.0,15.77,23.59
3.0,15.551,28.833000000000002
0.0,16.704,0.0
1.0,10.689,14.479
3.0,15.751,23.59
3.0,15.43,28.833000000000002
1.0,11.31,16.704
2.0,10.768,25.168
3.0,9.871,23.59
3.0,10.151,28.833000000000002
2.0,10.268,28.014000000000003
3.0,10.096,35.936
3.0,19.208,23.59
3.0,18.887,28.833000000000002
3.0,9.659,38.282000000000004
4.0,13.195,46.032
3.0,31.128,23.59
3.0,31.407,28.833000000000002
4.0,12.666,47.941
5.0,23.888,59.227
3.0,7.38,23.59
3.0,7.659,28.833000000000002
5.0,24.22,60.607
5.0,28.803,59.227
4.0,10.597,30.97
4.0,10.823,36.492000000000004
5.0,29.136,60.607
0.0,19.63,0.0
0.0,18.377,0.0
0.0,9.698,0.0
0.0,15.66,0.0
0.0,15.947,0.0
1.0,5.806,18.377
1.0,5.968,9.698
0.0,10.897,0.0
0.0,24.799,0.0
2.0,13.266,24.183
1.0,11.914,9.698
1.0,13.233,10.897
0.0,18.775,0.0
3.0,11.661,37.449
2.0,12.014,21.612000000000002
1.0,15.384,10.897
1.0,20.923,18.775
3.0,20.77,37.449
2.0,20.693,21.612000000000002
2.0,21.468,26.281
2.0,26.878,39.69799999999999
3.0,8.175,37.449
3.0,26.551,42.30500000000001
2.0,13.569,26.281
2.0,19.945,39.69799999999999
4.0,10.773,45.623999999999995
3.0,19.817,42.30500000000001
3.0,11.047,39.85
2.0,3.774,39.69799999999999
5.0,18.726,56.39699999999999
3.0,3.854,42.30500000000001
4.0,18.326,50.897000000000006
3.0,28.31,43.471999999999994
5.0,9.683,56.39699999999999
4.0,28.443,46.159000000000006
4.0,10.083,50.897000000000006
3.0,27.746,43.471999999999994
6.0,8.236,66.07999999999998
4.0,27.865,46.159000000000006
5.0,8.091,60.980000000000004
0.0,6.496,0.0
0.0,19.906,0.0
0.0,14.136,0.0
0.0,22.545,0.0
1.0,2.921,6.496
0.0,22.602,0.0
1.0,3.141,14.136
0.0,23.543,0.0
2.0,10.318,9.417
0.0,29.695,0.0
2.0,10.18,17.277
0.0,30.489,0.0
3.0,9.647,19.735
0.0,19.895,0.0
3.0,9.547,27.457
0.0,20.689,0.0
4.0,14.095,29.381999999999998
0.0,6.15,0.0
4.0,13.865,37.004000000000005
0.0,10.569,0.0
4.0,6.71,29.381999999999998
1.0,10.08,6.15
4.0,6.439,37.004000000000005
1.0,10.787,10.569
4.0,12.342,29.381999999999998
2.0,5.341,16.23
4.0,12.071,37.004000000000005
2.0,5.67,21.356
4.0,11.486,29.381999999999998
3.0,19.059,21.571
4.0,11.715,37.004000000000005
3.0,19.396,27.026000000000003
5.0,22.539,40.867999999999995
3.0,11.947,21.571
5.0,22.509,48.71900000000001
3.0,11.64,27.026000000000003
5.0,25.73,40.867999999999995
4.0,13.51,33.518
5.0,25.701,48.71900000000001
4.0,13.34,38.666000000000004
0.0,32.403,0.0
0.0,34.628,0.0
0.0,23.962,0.0
0.0,28.077,0.0
0.0,28.046,0.0
1.0,11.662,34.628
1.0,11.945,23.962
0.0,31.087,0.0
0.0,20.446,0.0
2.0,12.041,46.29
2.0,11.657,35.907
0.0,19.895,0.0
1.0,10.72,20.446
2.0,21.929,46.29
2.0,21.545,35.907
1.0,10.212,19.895
2.0,0.821,31.166000000000004
2.0,22.694,46.29
2.0,22.309,35.907
2.0,1.274,30.107
3.0,6.581,31.987000000000005
2.0,28.292,46.29
2.0,27.907,35.907
3.0,6.564,31.381
4.0,11.794,38.568000000000005
2.0,19.335,46.29
2.0,18.951,35.907
4.0,12.241,37.945
5.0,4.926,50.36200000000001
2.0,15.408,46.29
2.0,15.023,35.907
5.0,4.823,50.186
6.0,6.188,55.28800000000001
2.0,10.442,46.29
2.0,10.594,35.907
6.0,6.15,55.009
6.0,10.992,55.28800000000001
3.0,11.312,56.732
3.0,11.705,46.501
6.0,10.83,55.009
0.0,14.061,0.0
0.0,8.295,0.0
0.0,3.03,0.0
0.0,26.574,0.0
0.0,5.92,0.0
1.0,10.718,8.295
1.0,10.738,3.03
0.0,23.348,0.0
1.0,9.567,5.92
1.0,7.651,8.295
2.0,9.493,13.767999999999999
0.0,20.616,0.0
2.0,13.387,15.487
1.0,19.274,8.295
3.0,13.454,23.261
0.0,7.547,0.0
3.0,19.893,28.874000000000002
1.0,13.718,8.295
3.0,12.305,23.261
1.0,20.314,7.547
3.0,23.696,28.874000000000002
2.0,11.835,22.012999999999998
4.0,11.894,35.566
1.0,24.075,7.547
3.0,14.736,28.874000000000002
3.0,18.51,33.848
5.0,18.344,47.46
1.0,15.157,7.547
4.0,13.087,43.61
3.0,21.903,33.848
5.0,21.738,47.46
2.0,13.487,22.704
5.0,16.481,56.697
3.0,34.819,33.848
5.0,34.653,47.46
3.0,16.339,36.191
5.0,20.61,56.697
4.0,29.971,68.667
5.0,8.464,47.46
4.0,29.916,52.53
0.0,22.086,0.0
0.0,16.094,0.0
0.0,20.446,0.0
0.0,26.812,0.0
0.0,16.56,0.0
1.0,5.385,16.094
1.0,5.456,20.446
0.0,22.135,0.0
0.0,21.377,0.0
2.0,11.051,21.479
2.0,11.181,25.902
0.0,21.371,0.0
0.0,3.136,0.0
3.0,17.846,32.53
3.0,18.103,37.083
0.0,14.489,0.0
1.0,25.997,3.136
3.0,11.364,32.53
3.0,11.107,37.083
1.0,25.743,14.489
1.0,19.833,3.136
4.0,27.195,43.894000000000005
4.0,27.171,48.19
1.0,19.503,14.489
2.0,25.252,22.968999999999998
4.0,21.389,43.894000000000005
4.0,21.531,48.19
2.0,24.894,33.992000000000004
3.0,9.269,48.221
4.0,12.337,43.894000000000005
4.0,12.478,48.19
3.0,8.661,58.886
4.0,14.77,57.489999999999995
4.0,25.38,43.894000000000005
4.0,25.521,48.19
4.0,14.19,67.547
5.0,21.291,72.25999999999999
4.0,7.761,43.894000000000005
4.0,7.702,48.19
5.0,21.003,81.737
0.0,14.086,0.0
0.0,9.413,0.0
0.0,12.31,0.0
0.0,5.526,0.0
0.0,11.59,0.0
1.0,2.654,9.413
0.0,13.666,0.0
1.0,2.841,5.526
0.0,11.028,0.0
2.0,3.631,12.067
0.0,10.882,0.0
2.0,4.019,8.367
1.0,14.397,11.028
2.0,14.093,12.067
1.0,14.176,10.882
2.0,14.429,8.367
2.0,7.659,25.425
2.0,14.267,12.067
2.0,8.192,25.058
2.0,14.779,8.367
3.0,17.689,33.084
2.0,25.555,12.067
3.0,17.407,33.25
2.0,25.891,8.367
4.0,7.541,50.773
2.0,28.229,12.067
3.0,14.614,33.25
3.0,7.112,34.257999999999996
5.0,18.509,58.31400000000001
2.0,11.235,12.067
3.0,4.145,33.25
4.0,18.488,41.37
5.0,3.95,58.31400000000001
3.0,19.645,23.302
4.0,20.215,37.394999999999996
4.0,3.971,41.37
6.0,11.071,62.26400000000001
3.0,17.172,23.302
4.0,17.449,37.394999999999996
5.0,11.059,45.340999999999994
0.0,2.662,0.0
0.0,10.434,0.0
0.0,9.052,0.0
0.0,11.126,0.0
1.0,14.625,2.662
0.0,23.754,0.0
1.0,14.325,9.052
0.0,24.446,0.0
2.0,16.79,17.287
0.0,7.733,0.0
2.0,17.106,23.377
0.0,8.425,0.0
2.0,24.05,17.287
1.0,10.698,7.733
2.0,24.366,23.377
1.0,10.748,8.425
2.0,7.856,17.287
2.0,19.368,18.431
2.0,8.172,23.377
2.0,19.66,19.173000000000002
3.0,20.275,25.143
2.0,9.251,18.431
3.0,20.296,31.549
2.0,8.96,19.173000000000002
3.0,19.765,25.143
3.0,12.368,27.682000000000002
3.0,19.745,31.549
3.0,12.484,28.133000000000003
3.0,6.4,25.143
4.0,23.537,40.050000000000004
3.0,6.45,31.549
4.0,23.44,40.617000000000004
4.0,10.598,31.543
4.0,15.332,40.050000000000004
4.0,10.694,37.999
4.0,15.236,40.617000000000004
5.0,7.033,42.141
4.0,20.177,40.050000000000004
5.0,7.521,48.693000000000005
4.0,20.08,40.617000000000004
0.0,16.823,0.0
0.0,11.871,0.0
0.0,17.194,0.0
0.0,30.27,0.0
0.0,10.897,0.0
1.0,6.859,11.871
1.0,6.954,17.194
0.0,24.12,0.0
1.0,16.886,10.897
1.0,23.928,11.871
2.0,17.102,24.148
0.0,14.502,0.0
2.0,13.56,27.783
1.0,18.32,11.871
2.0,11.816,24.148
1.0,13.473,14.502
2.0,8.788,27.783
2.0,10.855,30.191000000000003
2.0,8.423,24.148
2.0,11.496,27.975
3.0,5.578,36.571
2.0,10.334,30.191000000000003
3.0,6.069,32.571
2.0,10.975,27.975
4.0,16.582,42.149
2.0,10.701,30.191000000000003
4.0,16.897,38.64
2.0,10.394,27.975
4.0,10.233,42.149
3.0,7.163,40.892
4.0,10.549,38.64
3.0,6.948,38.369
4.0,17.707,42.149
4.0,7.561,48.05500000000001
4.0,18.023,38.64
4.0,7.499,45.317
4.0,20.507,42.149
5.0,2.533,55.61600000000001
4.0,20.823,38.64
5.0,3.15,52.816
0.0,16.704,0.0
0.0,5.899,0.0
0.0,9.216,0.0
0.0,16.634,0.0
0.0,11.823,0.0
1.0,16.285,5.899
1.0,16.507,9.216
0.0,32.944,0.0
1.0,25.154,11.823
1.0,9.576,5.899
2.0,24.984,25.723
0.0,8.792,0.0
1.0,4.812,11.823
2.0,20.997,15.475000000000001
2.0,4.683,25.723
1.0,20.864,8.792
2.0,16.159,16.635
2.0,16.754,15.475000000000001
3.0,16.597,30.406
1.0,16.621,8.792
2.0,7.971,16.635
3.0,10.589,32.229
3.0,8.028,30.406
2.0,9.956,25.412999999999997
3.0,15.937,24.606
3.0,7.649,32.229
3.0,17.138,30.406
3.0,16.299,35.369
3.0,18.954,24.606
4.0,30.793,39.878
4.0,30.852,47.544
3.0,18.928,35.369
4.0,23.778,43.56
4.0,10.873,39.878
4.0,10.861,47.544
4.0,23.3,54.297
4.0,13.585,43.56
5.0,15.944,50.751
5.0,15.932,58.405
4.0,13.107,54.297
0.0,24.937,0.0
0.0,12.001,0.0
0.0,11.871,0.0
0.0,21.724,0.0
0.0,10.569,0.0
1.0,32.098,12.001
1.0,32.181,11.871
0.0,10.537,0.0
1.0,19.064,10.569
1.0,15.42,12.001
1.0,15.503,11.871
1.0,19.705,10.537
1.0,15.67,10.569
2.0,13.991,27.421
2.0,14.065,27.374000000000002
1.0,15.111,10.537
2.0,25.113,26.239
2.0,11.213,27.421
2.0,11.139,27.374000000000002
2.0,24.975,25.648000000000003
2.0,22.987,26.239
3.0,6.411,38.634
3.0,6.956,38.513000000000005
2.0,22.849,25.648000000000003
2.0,9.322,26.239
4.0,15.531,45.045
4.0,15.514,45.46900000000001
2.0,9.184,25.648000000000003
3.0,8.416,35.561
4.0,7.546,45.045
4.0,7.387,45.46900000000001
3.0,8.212,34.832
4.0,14.885,43.977000000000004
4.0,8.935,45.045
4.0,9.093,45.46900000000001
4.0,14.873,43.044
4.0,11.646,43.977000000000004
5.0,22.523,53.980000000000004
5.0,22.327,54.56200000000001
4.0,11.475,43.044
0.0,11.72,0.0
0.0,24.171,0.0
0.0,22.71,0.0
0.0,21.041,0.0
1.0,23.994,11.72
0.0,15.66,0.0
0.0,12.588,0.0
1.0,24.21,21.041
1.0,20.305,11.72
1.0,11.992,15.66
1.0,11.394,12.588
1.0,20.189,21.041
1.0,28.965,11.72
2.0,11.478,27.652
2.0,10.779,23.982
1.0,29.098,21.041
1.0,17.498,11.72
3.0,12.444,39.13
3.0,12.926,34.760999999999996
1.0,17.714,21.041
2.0,7.992,29.218000000000004
3.0,16.012,39.13
3.0,15.695,34.760999999999996
2.0,8.38,38.754999999999995
3.0,6.241,37.21
3.0,10.009,39.13
3.0,9.692,34.760999999999996
3.0,5.977,47.135
4.0,5.07,43.451
3.0,7.256,39.13
4.0,5.07,44.452999999999996
3.0,10.356,47.135
5.0,11.628,48.521
3.0,15.627,39.13
5.0,11.437,49.522999999999996
3.0,6.28,47.135
5.0,19.461,48.521
4.0,19.746,54.757000000000005
5.0,19.269,49.522999999999996
4.0,19.812,53.415
0.0,23.962,0.0
0.0,11.871,0.0
0.0,25.077,0.0
0.0,8.597,0.0
0.0,14.578,0.0
1.0,16.051,11.871
0.0,19.602,0.0
1.0,16.489,8.597
1.0,17.071,14.578
1.0,29.834,11.871
0.0,14.796,0.0
2.0,17.151,25.086
2.0,20.143,31.649
1.0,19.338,11.871
1.0,20.205,14.796
2.0,4.813,25.086
2.0,17.172,31.649
2.0,3.378,31.209000000000003
1.0,17.11,14.796
3.0,3.195,29.898999999999997
2.0,11.87,31.649
3.0,23.274,34.587
1.0,11.808,14.796
4.0,23.378,33.093999999999994
3.0,18.562,43.519
3.0,9.316,34.587
2.0,18.758,26.604
4.0,9.142,33.093999999999994
3.0,12.434,43.519
4.0,10.082,43.903000000000006
2.0,12.031,26.604
5.0,10.478,42.23599999999999
4.0,23.553,55.952999999999996
4.0,16.637,43.903000000000006
3.0,22.804,38.635
5.0,16.18,42.23599999999999
4.0,6.001,55.952999999999996
5.0,18.548,60.540000000000006
4.0,18.621,61.43899999999999
5.0,4.952,42.23599999999999
0.0,18.749,0.0
0.0,30.27,0.0
0.0,17.585,0.0
0.0,2.224,0.0
1.0,7.842,18.749
0.0,22.52,0.0
0.0,10.977,0.0
1.0,8.113,2.224
2.0,8.555,26.590999999999998
0.0,15.203,0.0
0.0,10.554,0.0
2.0,8.884,10.337
2.0,5.7,26.590999999999998
1.0,4.226,15.203
1.0,4.406,10.554
2.0,5.795,10.337
2.0,9.396,26.590999999999998
2.0,4.112,19.429
2.0,3.804,14.96
2.0,9.491,10.337
2.0,15.509,26.590999999999998
3.0,9.62,23.540999999999997
3.0,9.551,18.764
2.0,15.138,10.337
2.0,4.742,26.590999999999998
4.0,18.808,33.160999999999994
3.0,9.414,18.764
3.0,17.993,25.475
3.0,15.857,31.333
4.0,23.533,33.160999999999994
4.0,15.649,28.177999999999997
3.0,22.717,25.475
4.0,4.449,47.19
4.0,20.121,33.160999999999994
5.0,4.37,43.827
3.0,19.306,25.475
5.0,9.983,51.638999999999996
4.0,28.406,33.160999999999994
6.0,9.866,48.196999999999996
3.0,27.922,25.475
0.0,11.646,0.0
0.0,13.664,0.0
0.0,11.297,0.0
0.0,6.302,0.0
1.0,15.93,11.646
0.0,2.513,0.0
0.0,20.446,0.0
1.0,16.084,6.302
1.0,3.111,11.646
1.0,15.094,2.513
0.0,13.745,0.0
2.0,15.207,22.386
2.0,16.988,14.757000000000001
1.0,23.612,2.513
1.0,16.824,13.745
2.0,23.725,22.386
3.0,21.067,31.745
1.0,4.138,2.513
2.0,20.575,30.569000000000003
2.0,3.813,22.386
3.0,11.626,31.745
2.0,29.224,6.651
2.0,12.035,30.569000000000003
3.0,29.216,26.198999999999998
4.0,22.561,43.371
2.0,7.613,6.651
3.0,22.149,42.604
3.0,7.604,26.198999999999998
4.0,19.495,43.371
3.0,10.823,14.264
3.0,19.258,42.604
4.0,10.709,33.803
4.0,11.712,43.371
4.0,10.606,25.087
3.0,11.724,42.604
5.0,10.825,44.512
4.0,34.745,43.371
5.0,30.375,35.693
4.0,30.096,54.328
5.0,21.535,44.512
0.0,19.864,0.0
0.0,13.352,0.0
0.0,20.616,0.0
0.0,26.348,0.0
0.0,6.041,0.0
1.0,23.74,13.352
1.0,23.036,20.616
0.0,3.0,0.0
1.0,14.073,6.041
1.0,30.881,13.352
1.0,30.177,20.616
1.0,13.636,3.0
2.0,14.266,20.114
1.0,26.366,13.352
1.0,26.255,20.616
2.0,14.313,16.636
3.0,19.385,34.38
1.0,7.238,13.352
1.0,7.735,20.616
3.0,19.14,30.948999999999998
3.0,7.753,34.38
2.0,22.902,20.59
2.0,23.014,28.351
3.0,7.708,30.948999999999998
4.0,20.543,42.133
2.0,8.128,20.59
2.0,8.299,28.351
4.0,19.927,38.657
4.0,10.453,42.133
3.0,12.933,28.718
3.0,12.933,36.65
4.0,10.168,38.657
4.0,19.651,42.133
4.0,9.975,41.650999999999996
3.0,3.999,36.65
5.0,9.541,48.824999999999996
4.0,9.871,42.133
5.0,10.294,51.626
4.0,10.025,40.649
5.0,3.678,48.824999999999996
0.0,11.051,0.0
0.0,17.585,0.0
0.0,7.742,0.0
0.0,8.911,0.0
1.0,4.897,11.051
0.0,14.502,0.0
1.0,5.159,7.742
0.0,6.041,0.0
2.0,14.075,15.948
0.0,22.67,0.0
1.0,13.653,7.742
1.0,13.877,6.041
3.0,16.41,30.023
0.0,11.502,0.0
2.0,17.075,21.395
1.0,2.754,6.041
3.0,13.601,30.023
1.0,26.704,11.502
2.0,13.472,21.395
2.0,26.912,8.795
4.0,18.376,43.624
1.0,8.725,11.502
3.0,18.647,34.867
2.0,8.934,8.795
4.0,11.24,43.624
2.0,7.809,20.227
3.0,11.511,34.867
3.0,7.611,17.729
4.0,15.994,43.624
3.0,11.79,28.036
3.0,16.147,34.867
4.0,11.878,25.34
4.0,12.124,43.624
4.0,6.909,39.826
3.0,12.071,34.867
5.0,6.616,37.218
4.0,18.587,43.624
5.0,22.63,46.735
3.0,18.858,34.867
6.0,22.518,43.834
0.0,26.704,0.0
0.0,20.134,0.0
0.0,13.728,0.0
0.0,14.158,0.0
0.0,31.295,0.0
1.0,4.765,20.134
1.0,4.478,13.728
0.0,18.749,0.0
0.0,13.352,0.0
2.0,29.186,24.899
2.0,28.848,18.206
0.0,10.288,0.0
1.0,26.503,13.352
2.0,2.374,24.899
2.0,2.036,18.206
1.0,26.666,10.288
1.0,14.181,13.352
3.0,19.476,27.273
3.0,19.214,20.242
1.0,14.343,10.288
2.0,21.17,27.533
3.0,9.418,27.273
3.0,9.351,20.242
2.0,21.129,24.631
2.0,15.37,27.533
4.0,6.041,36.691
4.0,6.083,29.593000000000004
2.0,15.329,24.631
2.0,13.967,27.533
5.0,8.439,42.732
5.0,8.277,35.676
2.0,13.925,24.631
3.0,22.311,41.5
5.0,24.215,42.732
5.0,24.052,35.676
3.0,22.473,38.556
4.0,11.747,63.811
5.0,12.214,42.732
5.0,12.052,35.676
4.0,11.947,61.028999999999996
0.0,21.712,0.0
0.0,24.31,0.0
0.0,15.717,0.0
0.0,27.429,0.0
1.0,25.184,21.712
0.0,11.718,0.0
1.0,25.179,15.717
0.0,2.512,0.0
1.0,11.634,21.712
1.0,14.147,11.718
1.0,11.629,15.717
1.0,14.656,2.512
1.0,2.221,21.712
2.0,9.438,25.865000000000002
2.0,9.393,27.346
1.0,23.308,2.512
2.0,16.278,23.933
2.0,8.698,25.865000000000002
3.0,16.479,36.739000000000004
1.0,6.783,2.512
2.0,20.199,23.933
3.0,5.994,34.563
3.0,20.401,36.739000000000004
2.0,5.811,9.295
2.0,26.566,23.933
4.0,8.031,40.557
3.0,26.767,36.739000000000004
3.0,7.96,15.106
2.0,9.584,23.933
5.0,24.48,48.588
3.0,8.798,36.739000000000004
4.0,24.15,23.066
3.0,8.459,33.516999999999996
5.0,19.794,48.588
4.0,7.963,45.537000000000006
4.0,19.465,23.066
4.0,10.494,41.976
5.0,17.22,48.588
5.0,10.498,53.50000000000001
4.0,16.89,23.066
0.0,32.944,0.0
0.0,13.095,0.0
0.0,21.896,0.0
0.0,19.97,0.0
0.0,11.823,0.0
1.0,28.378,13.095
0.0,6.15,0.0
1.0,28.128,19.97
1.0,7.856,11.823
1.0,25.943,13.095
1.0,8.151,6.15
1.0,25.693,19.97
2.0,21.327,19.679000000000002
1.0,14.763,13.095
2.0,21.627,14.301
1.0,15.013,19.97
2.0,19.848,19.679000000000002
2.0,9.703,27.858
2.0,20.148,14.301
2.0,9.338,34.983
2.0,6.801,19.679000000000002
3.0,13.558,37.561
2.0,7.101,14.301
3.0,13.449,44.321
3.0,21.008,26.480000000000004
3.0,9.783,37.561
3.0,21.508,21.402
3.0,9.892,44.321
3.0,13.305,26.480000000000004
4.0,28.229,47.344
3.0,13.097,21.402
4.0,27.801,54.212999999999994
4.0,16.643,39.785000000000004
4.0,12.183,47.344
4.0,16.339,34.499
4.0,11.756,54.212999999999994
4.0,23.021,39.785000000000004
5.0,9.008,59.527
4.0,22.718,34.499
5.0,8.801,65.969
0.0,12.776,0.0
0.0,6.28,0.0
0.0,27.429,0.0
0.0,22.838,0.0
0.0,10.537,0.0
1.0,22.684,6.28
0.0,14.862,0.0
1.0,22.922,22.838
1.0,13.766,10.537
1.0,22.022,6.28
1.0,13.654,14.862
1.0,22.384,22.838
2.0,13.761,24.303
1.0,9.404,6.28
2.0,14.052,28.516
1.0,9.766,22.838
2.0,17.043,24.303
2.0,4.523,15.684000000000001
2.0,17.334,28.516
2.0,4.52,32.604
2.0,11.958,24.303
3.0,13.728,20.207
2.0,12.249,28.516
3.0,13.586,37.123999999999995
3.0,16.365,36.261
3.0,3.428,20.207
3.0,16.244,40.765
3.0,3.569,37.123999999999995
3.0,10.963,36.261
4.0,20.033,23.635
3.0,10.842,40.765
4.0,20.402,40.693
4.0,20.767,47.224000000000004
4.0,3.566,23.635
4.0,20.994,51.607
4.0,2.957,40.693
4.0,19.143,47.224000000000004
5.0,13.061,27.201
4.0,18.915,51.607
5.0,13.391,43.65
0.0,3.586,0.0
0.0,16.895,0.0
0.0,13.568,0.0
0.0,19.895,0.0
1.0,20.534,3.586
0.0,15.31,0.0
1.0,20.337,13.568
0.0,12.31,0.0
1.0,4.04,3.586
1.0,23.354,15.31
1.0,3.914,13.568
1.0,22.992,12.31
2.0,2.671,7.6259999999999994
1.0,25.596,15.31
2.0,2.286,17.482
1.0,25.234,12.31
3.0,13.737,10.296999999999999
1.0,16.422,15.31
3.0,13.782,19.768
1.0,16.06,12.31
4.0,11.67,24.034
1.0,5.918,15.31
3.0,19.919,19.768
2.0,11.801,28.369999999999997
4.0,18.279,24.034
2.0,7.688,21.228
3.0,27.67,19.768
3.0,7.671,40.171
4.0,15.452,24.034
